GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,ZIPA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,E4K001,E4K002,E4K003,E4K004,E4K005,E4K006,E4K007,E4K008
"G4801530","1990","TX",,,,,,,,,,,"99","Floyd","153",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002570077","0000000690","Floyd County","A","+34073713","-101303050","06",0,767,89,172,0,365,72,434
"G4801550","1990","TX",,,,,,,,,,,"99","Foard","155",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001830418","0000002621","Foard County","A","+33980906","-099777656","06",0,58,0,13,0,38,3,24
"G4801570","1990","TX",,,,,,,,,,,"42","Fort Bend","157",,,"7","3362",,,,"3360","3","Texas","48",,,,,"0002266351","0000028666","Fort Bend County","A","+29532940","-095773554","06",51,10944,714,2871,0,7794,666,5236
"G4801590","1990","TX",,,,,,,,,,,"99","Franklin","159",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0000739908","0000023608","Franklin County","A","+33175706","-095218629","06",0,105,0,8,0,30,9,37
"G4801610","1990","TX",,,,,,,,,,,"99","Freestone","161",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002292799","0000017997","Freestone County","A","+31702338","-096147950","06",0,185,8,22,0,47,5,63
"G4801630","1990","TX",,,,,,,,,,,"99","Frio","163",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002934792","0000003266","Frio County","A","+28864972","-099107956","06",26,2099,175,748,0,1291,194,1855
"G4801650","1990","TX",,,,,,,,,,,"99","Gaines","165",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003891257","0000001270","Gaines County","A","+32740335","-102639610","06",0,964,110,330,0,504,63,762
"G4801670","1990","TX",,,,,,,,,,,"42","Galveston","167",,,"7","3362",,,,"2920","3","Texas","48",,,,,"0001032569","0001237456","Galveston County","A","+29380498","-094858410","06",100,7220,892,2300,0,5446,415,4293
"G4801690","1990","TX",,,,,,,,,,,"99","Garza","169",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002319663","0000001621","Garza County","A","+33181125","-101299846","06",0,314,41,80,0,109,13,311
"G4801710","1990","TX",,,,,,,,,,,"99","Gillespie","171",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002748404","0000001087","Gillespie County","A","+30312721","-098949835","06",0,649,46,139,0,355,33,297
"G4801730","1990","TX",,,,,,,,,,,"99","Glasscock","173",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002333122","0000000479","Glasscock County","A","+31867275","-101532036","06",0,132,4,17,0,19,3,101
"G4801750","1990","TX",,,,,,,,,,,"99","Goliad","175",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002210781","0000015143","Goliad County","A","+28651680","-097425216","06",0,454,27,236,0,354,28,401
"G4801770","1990","TX",,,,,,,,,,,"99","Gonzales","177",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002765742","0000005337","Gonzales County","A","+29451275","-097494484","06",0,1424,122,449,0,814,150,950
"G4801790","1990","TX",,,,,,,,,,,"99","Gray","179",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002404361","0000002518","Gray County","A","+35409477","-100814547","06",0,443,45,93,0,162,40,263
"G4801810","1990","TX",,,,,,,,,,,"99","Grayson","181",,,"7","7640",,,,"9999","3","Texas","48",,,,,"0002418227","0000118025","Grayson County","A","+33623821","-096676295","06",0,644,56,121,0,308,38,323
"G4801830","1990","TX",,,,,,,,,,,"99","Gregg","183",,,"7","4420",,,,"9999","3","Texas","48",,,,,"0000709834","0000006068","Gregg County","A","+32484661","-094810546","06",0,1336,56,125,0,404,40,404
"G4801850","1990","TX",,,,,,,,,,,"99","Grimes","185",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002055984","0000019294","Grimes County","A","+30548859","-095978548","06",0,455,10,777,0,261,30,328
"G4801870","1990","TX",,,,,,,,,,,"99","Guadalupe","187",,,"7","7240",,,,"9999","3","Texas","48",,,,,"0001842021","0000007840","Guadalupe County","A","+29583050","-097948367","06",60,4454,483,1366,6,3144,397,2659
"G4801890","1990","TX",,,,,,,,,,,"99","Hale","189",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002602296","0000000284","Hale County","A","+34074288","-101826044","06",8,3220,410,811,1,1918,367,1994
"G4801910","1990","TX",,,,,,,,,,,"99","Hall","191",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002339133","0000002567","Hall County","A","+34521376","-100692559","06",0,144,32,58,0,80,9,105
"G4801930","1990","TX",,,,,,,,,,,"99","Hamilton","193",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002164652","0000001743","Hamilton County","A","+31703376","-098110174","06",0,109,8,33,0,53,2,28
"G4801950","1990","TX",,,,,,,,,,,"99","Hansford","195",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002382482","0000001554","Hansford County","A","+36279070","-101352290","06",0,341,25,35,0,92,14,190
"G4801970","1990","TX",,,,,,,,,,,"99","Hardeman","197",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001801155","0000004204","Hardeman County","A","+34289676","-099745284","06",0,138,0,38,0,60,22,49
"G4801990","1990","TX",,,,,,,,,,,"99","Hardin","199",,,"7","0840",,,,"9999","3","Texas","48",,,,,"0002316446","0000007893","Hardin County","A","+30336011","-094393144","06",0,146,9,80,0,105,14,88
"G4802010","1990","TX",,,,,,,,,,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,,"0004478072","0000126661","Harris County","A","+29856850","-095392677","06",287,172488,15054,32944,8,96765,11778,91213
"G4802030","1990","TX",,,,,,,,,,,"99","Harrison","203",,,"7","4420",,,,"9999","3","Texas","48",,,,,"0002327988","0000042292","Harrison County","A","+32547759","-094370569","06",11,421,7,89,0,157,23,121
"G4802050","1990","TX",,,,,,,,,,,"99","Hartley","205",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003787501","0000002457","Hartley County","A","+35841078","-102607584","06",0,52,0,5,0,24,0,29
"G4802070","1990","TX",,,,,,,,,,,"99","Haskell","207",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002338882","0000018871","Haskell County","A","+33179200","-099729590","06",0,242,41,124,0,147,34,186
"G4802090","1990","TX",,,,,,,,,,,"99","Hays","209",,,"7","0640",,,,"9999","3","Texas","48",,,,,"0001755851","0000004962","Hays County","A","+30057564","-098029527","06",13,4002,489,1794,0,3382,311,2659
"G4802110","1990","TX",,,,,,,,,,,"99","Hemphill","211",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002356193","0000006166","Hemphill County","A","+35833579","-100280445","06",0,82,10,29,0,41,0,47
"G4802130","1990","TX",,,,,,,,,,,"99","Henderson","213",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002264638","0000193517","Henderson County","A","+32210163","-095852317","06",0,587,35,150,0,260,41,287
"G4802150","1990","TX",,,,,,,,,,,"99","Hidalgo","215",,,"7","4880",,,,"9999","3","Texas","48",,,,,"0004063898","0000035505","Hidalgo County","A","+26396343","-098184820","06",132,58143,11143,29885,36,44385,8267,59963
"G4802170","1990","TX",,,,,,,,,,,"99","Hill","217",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002492699","0000060290","Hill County","A","+31993448","-097131872","06",0,527,50,114,0,210,60,336
"G4802190","1990","TX",,,,,,,,,,,"99","Hockley","219",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002352511","0000000691","Hockley County","A","+33605835","-102342916","06",1,1594,215,577,0,952,167,1166
"G4802210","1990","TX",,,,,,,,,,,"99","Hood","221",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001092032","0000039331","Hood County","A","+32433954","-097834554","06",0,277,37,98,0,232,16,164
"G4802230","1990","TX",,,,,,,,,,,"99","Hopkins","223",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002032515","0000020830","Hopkins County","A","+33149020","-095561957","06",0,455,25,19,0,106,18,163
"G4802250","1990","TX",,,,,,,,,,,"99","Houston","225",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003188261","0000015372","Houston County","A","+31317506","-095429180","06",0,225,10,332,0,52,0,91
"G4802270","1990","TX",,,,,,,,,,,"99","Howard","227",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002338559","0000003510","Howard County","A","+32309140","-101439033","06",0,1418,158,1645,0,1059,130,1348
"G4802290","1990","TX",,,,,,,,,,,"99","Hudspeth","229",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0011839758","0000002403","Hudspeth County","A","+31452136","-105374221","06",11,416,14,215,0,192,27,392
"G4802310","1990","TX",,,,,,,,,,,"99","Hunt","231",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002178794","0000105818","Hunt County","A","+33122740","-096085312","06",0,774,59,109,0,361,53,451
"G4802330","1990","TX",,,,,,,,,,,"99","Hutchinson","233",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002298436","0000019633","Hutchinson County","A","+35837384","-101361364","06",0,622,49,131,0,245,47,291
"G4802350","1990","TX",,,,,,,,,,,"99","Irion","235",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002723564","0000000292","Irion County","A","+31302962","-100980244","06",0,100,2,47,0,44,6,69
"G4802370","1990","TX",,,,,,,,,,,"99","Jack","237",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002376160","0000007114","Jack County","A","+33236089","-098175532","06",0,74,0,9,0,21,0,14
"G4802390","1990","TX",,,,,,,,,,,"99","Jackson","239",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002148456","0000071420","Jackson County","A","+28944158","-096576023","06",0,619,73,211,0,355,67,460
"G4802410","1990","TX",,,,,,,,,,,"99","Jasper","241",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002428046","0000083433","Jasper County","A","+30740786","-094026774","06",0,115,5,61,0,26,0,72
"G4802430","1990","TX",,,,,,,,,,,"99","Jeff Davis","243",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0005865307","0000000460","Jeff Davis County","A","+30716095","-104134891","06",0,161,16,93,0,126,2,147
"G4802450","1990","TX",,,,,,,,,,,"99","Jefferson","245",,,"7","0840",,,,"9999","3","Texas","48",,,,,"0002340312","0000538016","Jefferson County","A","+29859568","-094140023","06",16,3059,397,928,0,1896,153,1904
"G4802470","1990","TX",,,,,,,,,,,"99","Jim Hogg","247",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002942718","0000000141","Jim Hogg County","A","+27048922","-098678037","06",3,975,136,433,0,657,56,987
"G4802490","1990","TX",,,,,,,,,,,"99","Jim Wells","249",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002239447","0000009451","Jim Wells County","A","+27733396","-098090400","06",8,5302,769,2768,0,3709,525,5529
"G4802510","1990","TX",,,,,,,,,,,"31","Johnson","251",,,"7","1922",,,,"2800","3","Texas","48",,,,,"0001889226","0000013101","Johnson County","A","+32377955","-097364638","06",0,1919,152,438,0,1171,140,793
"G4802530","1990","TX",,,,,,,,,,,"99","Jones","253",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002411497","0000015878","Jones County","A","+32738590","-099882423","06",2,529,92,275,0,379,65,415
"G4802550","1990","TX",,,,,,,,,,,"99","Karnes","255",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001943480","0000008462","Karnes County","A","+28905185","-097864268","06",0,1002,146,639,0,690,130,1232
"G4802570","1990","TX",,,,,,,,,,,"31","Kaufman","257",,,"7","1922",,,,"1920","3","Texas","48",,,,,"0002036071","0000053731","Kaufman County","A","+32596811","-096284033","06",0,814,36,196,0,463,76,367
"G4802590","1990","TX",,,,,,,,,,,"99","Kendall","259",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001715868","0000001551","Kendall County","A","+29950477","-098703562","06",0,622,51,89,0,375,44,386
"G4802610","1990","TX",,,,,,,,,,,"99","Kenedy","261",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003773283","0001265822","Kenedy County","A","+26926476","-097616195","06",0,104,5,23,0,60,1,61
"G4802630","1990","TX",,,,,,,,,,,"99","Kent","263",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002337212","0000001491","Kent County","A","+33186492","-100770987","06",0,32,0,12,0,13,2,25
"G4802650","1990","TX",,,,,,,,,,,"99","Kerr","265",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002865254","0000003851","Kerr County","A","+30062193","-099348662","06",0,1399,211,353,0,1125,73,889
"G4802670","1990","TX",,,,,,,,,,,"99","Kimble","267",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003239554","0000000583","Kimble County","A","+30491302","-099749899","06",0,225,0,36,0,124,10,124
"G4802690","1990","TX",,,,,,,,,,,"99","King","269",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002362976","0000002686","King County","A","+33614091","-100251840","06",0,17,0,0,0,0,0,18
"G4802710","1990","TX",,,,,,,,,,,"99","Kinney","271",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003531552","0000004834","Kinney County","A","+29352365","-100417548","06",0,320,28,239,0,140,28,378
"G4802730","1990","TX",,,,,,,,,,,"99","Kleberg","273",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002256042","0000568361","Kleberg County","A","+27427354","-097661874","06",51,3631,622,1958,3,2704,319,3722
"G4802750","1990","TX",,,,,,,,,,,"99","Knox","275",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002212252","0000003491","Knox County","A","+33608582","-099743207","06",0,255,24,87,0,129,17,166
"G4802770","1990","TX",,,,,,,,,,,"99","Lamar","277",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002375188","0000040056","Lamar County","A","+33667163","-095570216","06",0,109,12,12,0,63,0,113
"G4802790","1990","TX",,,,,,,,,,,"99","Lamb","279",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002632175","0000003932","Lamb County","A","+34068807","-102347526","06",0,1154,112,383,0,533,102,1054
"G4802810","1990","TX",,,,,,,,,,,"99","Lampasas","281",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001844331","0000004978","Lampasas County","A","+31194425","-098239911","06",10,385,43,144,0,237,65,281
"G4802830","1990","TX",,,,,,,,,,,"99","La Salle","283",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003856474","0000013931","La Salle County","A","+28344299","-099100392","06",0,802,120,444,0,467,98,787
"G4802850","1990","TX",,,,,,,,,,,"99","Lavaca","285",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002512271","0000001158","Lavaca County","A","+29383845","-096937616","06",0,334,22,118,0,281,26,251
"G4802870","1990","TX",,,,,,,,,,,"99","Lee","287",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001628013","0000014269","Lee County","A","+30306715","-096956390","06",0,327,16,156,0,166,64,167
"G4802890","1990","TX",,,,,,,,,,,"99","Leon","289",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002776813","0000021594","Leon County","A","+31300326","-095999974","06",0,129,12,33,0,40,0,58
"G4802910","1990","TX",,,,,,,,,,,"42","Liberty","291",,,"7","3362",,,,"3360","3","Texas","48",,,,,"0003003947","0000042741","Liberty County","A","+30148954","-094812381","06",0,705,32,241,0,210,25,326
"G4802930","1990","TX",,,,,,,,,,,"99","Limestone","293",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002354010","0000063038","Limestone County","A","+31544771","-096583032","06",0,305,7,114,0,162,15,148
"G4802950","1990","TX",,,,,,,,,,,"99","Lipscomb","295",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002414312","0000000289","Lipscomb County","A","+36276316","-100271621","06",0,105,3,14,0,17,0,72
"G4802970","1990","TX",,,,,,,,,,,"99","Live Oak","297",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002684274","0000110169","Live Oak County","A","+28351117","-098126619","06",0,753,70,266,0,474,32,638
"G4802990","1990","TX",,,,,,,,,,,"99","Llano","299",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002421291","0000081307","Llano County","A","+30705177","-098684898","06",0,174,0,11,0,33,16,85
"G4803010","1990","TX",,,,,,,,,,,"99","Loving","301",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001743370","0000009760","Loving County","A","+31844703","-103567326","06",0,7,0,0,0,5,0,0
"G4803030","1990","TX",,,,,,,,,,,"99","Lubbock","303",,,"7","4600",,,,"9999","3","Texas","48",,,,,"0002329961","0000002948","Lubbock County","A","+33611700","-101819891","06",79,11201,1391,3345,14,8319,1037,6912
"G4803050","1990","TX",,,,,,,,,,,"99","Lynn","305",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002310087","0000004080","Lynn County","A","+33178193","-101815569","06",0,588,83,251,0,312,52,516
"G4803070","1990","TX",,,,,,,,,,,"99","McCulloch","307",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002769693","0000010481","McCulloch County","A","+31196882","-099346716","06",3,466,51,204,0,332,42,435
"G4803090","1990","TX",,,,,,,,,,,"99","McLennan","309",,,"7","8800",,,,"9999","3","Texas","48",,,,,"0002698578","0000047512","McLennan County","A","+31550629","-097200593","06",0,5447,565,1591,10,3880,444,2782
"G4803110","1990","TX",,,,,,,,,,,"99","McMullen","311",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002882924","0000076684","McMullen County","A","+28346140","-098567388","06",0,99,4,15,0,45,5,63
"G4803130","1990","TX",,,,,,,,,,,"99","Madison","313",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001216483","0000007242","Madison County","A","+30966550","-095930373","06",0,148,6,742,0,50,10,98
"G4803150","1990","TX",,,,,,,,,,,"99","Marion","315",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0000987405","0000101401","Marion County","A","+32798342","-094357498","06",0,33,0,9,0,27,0,13
"G4803170","1990","TX",,,,,,,,,,,"99","Martin","317",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002369480","0000002170","Martin County","A","+32302906","-101960705","06",0,438,84,122,0,258,20,290
"G4803190","1990","TX",,,,,,,,,,,"99","Mason","319",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002414263","0000000293","Mason County","A","+30717774","-099220381","06",0,170,1,53,0,89,2,129
"G4803210","1990","TX",,,,,,,,,,,"99","Matagorda","321",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002886683","0001289247","Matagorda County","A","+28784392","-095997565","06",0,2044,270,579,0,1217,123,1414
"G4803230","1990","TX",,,,,,,,,,,"99","Maverick","323",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003315648","0000030214","Maverick County","A","+28746977","-100320605","06",20,5381,1533,3372,6,3779,1193,7180
"G4803250","1990","TX",,,,,,,,,,,"99","Medina","325",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003439178","0000017518","Medina County","A","+29353808","-099110186","06",39,2362,416,1275,0,1649,169,2363
"G4803270","1990","TX",,,,,,,,,,,"99","Menard","327",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002336139","0000000877","Menard County","A","+30898389","-099822558","06",0,166,9,72,0,101,5,137
"G4803290","1990","TX",,,,,,,,,,,"99","Midland","329",,,"7","5040",,,,"9999","3","Texas","48",,,,,"0002331823","0000004442","Midland County","A","+31888607","-102020215","06",4,4911,674,1076,6,3361,454,3117
"G4803310","1990","TX",,,,,,,,,,,"99","Milam","331",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002633484","0000012826","Milam County","A","+30789011","-096975258","06",0,762,98,201,0,395,29,555
"G4803330","1990","TX",,,,,,,,,,,"99","Mills","333",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001937773","0000004601","Mills County","A","+31495886","-098593910","06",0,129,3,18,0,71,0,76
"G4803350","1990","TX",,,,,,,,,,,"99","Mitchell","335",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002357226","0000015171","Mitchell County","A","+32302220","-100923210","06",0,451,41,224,0,313,51,372
"G4803370","1990","TX",,,,,,,,,,,"99","Montague","337",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002410590","0000020141","Montague County","A","+33672186","-097725133","06",0,127,20,20,0,49,7,73
"G4803390","1990","TX",,,,,,,,,,,"42","Montgomery","339",,,"7","3362",,,,"3360","3","Texas","48",,,,,"0002704799","0000084386","Montgomery County","A","+30299724","-095501898","06",0,3501,160,897,0,1808,161,1712
"G4803410","1990","TX",,,,,,,,,,,"99","Moore","341",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002330293","0000025775","Moore County","A","+35835871","-101890081","06",0,1495,71,218,0,714,89,785
"G4803430","1990","TX",,,,,,,,,,,"99","Morris","343",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0000659221","0000010694","Morris County","A","+33117936","-094731150","06",0,41,5,19,0,40,12,41
"G4803450","1990","TX",,,,,,,,,,,"99","Motley","345",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002562649","0000001115","Motley County","A","+34084735","-100789278","06",0,42,3,18,0,4,0,29
"G4803470","1990","TX",,,,,,,,,,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002452333","0000089520","Nacogdoches County","A","+31611655","-094613766","06",0,843,67,169,0,343,36,392
"G4803490","1990","TX",,,,,,,,,,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002774409","0000039019","Navarro County","A","+32049290","-096474324","06",0,856,19,106,0,395,44,312
