GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,GSS001,GSS002,GSS003,GSS004,GSS005,GSS006,GSS007,GSS008,GSS009,GSS010,GSS011,GSS012,GSS013,GSS014,GSS015,GSS016,GSS017,GSS018,GSS019,GSS020,GSS021,GSS022,GSS023,GSS024,GSS025,GSS026,GSS027,GSS028
"G4100510","2000","US","4","9","Oregon","41","Multnomah","051",,,,,"0",,,,,,,,,,,,,"6442","79","N","6440","9999","9",,,,,,,,,"1127244885","78793236","Multnomah County","A","+45522473","-122613233","06",,,148577,10175,132836,6759,7069,1307,6944,954,1697,268,1661,181,9121,591,8816,542,585,124,626,28,8441,790,3892,534,5879,651,5378,528
"G4100530","2000","US","4","9","Oregon","41","Polk","053",,,,,"0",,,,,,,,,,,,,"6442","79","N","7080","9999","9",,,,,,,,,"1919247592","8091159","Polk County","A","+44920550","-123373304","06",,,13983,886,12460,757,38,8,58,3,268,9,216,50,163,13,209,19,52,0,6,0,781,55,456,76,311,43,246,10
"G4100550","2000","US","4","9","Oregon","41","Sherman","055",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2132098424","20708824","Sherman County","A","+45509328","-120745630","06",,,468,20,308,38,0,0,2,0,16,2,2,3,3,0,8,0,0,0,0,0,5,2,4,0,7,0,4,0
"G4100570","2000","US","4","9","Oregon","41","Tillamook","057",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2854544200","597333853","Tillamook County","A","+45478795","-123780186","06",,,5544,250,4763,218,7,0,0,0,37,2,21,0,44,0,30,0,7,0,6,0,148,0,63,9,164,11,122,18
"G4100590","2000","US","4","9","Oregon","41","Umatilla","059",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"8327485562","41422917","Umatilla County","A","+45637299","-118817308","06",,,14240,905,12174,838,64,6,35,22,482,79,423,47,104,2,119,24,17,0,4,17,1926,232,1009,274,184,58,287,26
"G4100610","2000","US","4","9","Oregon","41","Union","061",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"5274651697","5173023","Union County","A","+45325011","-118031311","06",,,5378,512,4956,317,25,12,0,0,34,5,42,0,32,9,49,11,16,0,55,9,114,13,65,13,64,16,53,22
"G4100630","2000","US","4","9","Oregon","41","Wallowa","063",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"8146390322","16460646","Wallowa County","A","+45577336","-117312122","06",,,1600,215,1380,177,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,2,2,4,3,25,12,16,0
"G4100650","2000","US","4","9","Oregon","41","Wasco","065",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"6166883394","36976955","Wasco County","A","+45346210","-121265435","06",,,4856,379,4289,358,13,6,34,0,146,32,137,21,41,10,43,2,8,0,4,0,358,13,194,29,117,4,62,27
"G4100670","2000","US","4","9","Oregon","41","Washington","067",,,,,"0",,,,,,,,,,,,,"6442","79","N","6440","9999","9",,,,,,,,,"1874499956","6815184","Washington County","A","+45496796","-122915144","06",,,106179,4527,89113,3847,1662,77,805,57,740,113,888,52,8528,338,6483,332,554,50,256,57,8418,692,3701,564,3156,126,2608,316
"G4100690","2000","US","4","9","Oregon","41","Wheeler","069",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4441620931","1412382","Wheeler County","A","+44730809","-119990635","06",,,319,34,256,14,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,8,0,15,0
"G4100710","2000","US","4","9","Oregon","41","Yamhill","071",,,,,"0",,,,,,,,,,,,,"6442","79","N","6440","9999","9",,,,,,,,,"1853303724","7236949","Yamhill County","A","+45230090","-123223134","06",,,19461,1122,16229,1098,62,0,24,3,294,12,172,18,117,20,193,43,23,0,16,11,1276,98,551,147,401,84,377,13
"G4200010","2000","US","1","2","Pennsylvania","42","Adams","001",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1346813133","3917957","Adams County","A","+39854379","-077182542","06",,,23985,933,20352,976,261,24,213,4,29,0,60,4,199,13,195,8,0,0,3,0,370,37,240,16,139,23,142,4
"G4200030","2000","US","1","2","Pennsylvania","42","Allegheny","003",,,,,"0",,,,,,,,,,,,,"6280","99","N","9999","9999","9",,,,,,,,,"1891131054","37652307","Allegheny County","A","+40440569","-079959705","06",,,273179,14893,245775,12270,24176,4223,31231,4605,352,42,376,73,5928,530,3956,495,151,7,90,54,800,296,701,211,2568,353,2622,336
"G4200050","2000","US","1","2","Pennsylvania","42","Armstrong","005",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1693669882","27231081","Armstrong County","A","+40788044","-079503055","06",,,16465,1157,13408,768,144,55,70,0,4,0,0,8,56,5,22,0,1,0,7,0,38,0,2,0,24,0,67,3
"G4200070","2000","US","1","2","Pennsylvania","42","Beaver","007",,,,,"0",,,,,,,,,,,,,"6280","99","N","9999","9999","9",,,,,,,,,"1124606790","25099394","Beaver County","A","+40695415","-080312675","06",,,41692,2200,36423,1724,1590,291,1927,296,11,19,18,13,135,8,111,5,6,0,0,0,38,12,38,17,249,57,255,25
"G4200090","2000","US","1","2","Pennsylvania","42","Bedford","009",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2627570413","7490988","Bedford County","A","+40032714","-078474243","06",,,12642,768,9612,564,25,0,19,0,8,0,5,3,10,0,24,14,3,0,0,0,15,0,3,4,50,6,42,0
"G4200110","2000","US","1","2","Pennsylvania","42","Berks","011",,,,,"0",,,,,,,,,,,,,"6680","99","N","9999","9999","9",,,,,,,,,"2224489314","17575375","Berks County","A","+40377743","-075914242","06",,,88816,3841,76538,3762,2558,541,2415,285,212,0,210,9,901,61,725,9,61,8,18,0,3569,524,2976,407,988,111,894,113
"G4200130","2000","US","1","2","Pennsylvania","42","Blair","013",,,,,"0",,,,,,,,,,,,,"0280","99","N","9999","9999","9",,,,,,,,,"1361821674","3396553","Blair County","A","+40479391","-078383313","06",,,30471,1953,26204,1636,318,80,151,52,43,20,3,21,131,9,125,7,0,0,14,0,18,9,14,22,137,7,127,17
"G4200150","2000","US","1","2","Pennsylvania","42","Bradford","015",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2980210163","26855936","Bradford County","A","+41809470","-076503228","06",,,15020,756,12508,828,22,0,10,2,42,7,49,4,73,0,33,2,0,0,0,0,14,2,20,8,91,18,103,13
"G4200170","2000","US","1","2","Pennsylvania","42","Bucks","017",,,,,"0",,,,,,,,,,,,,"6162","77","N","6160","9999","9",,,,,,,,,"1573098310","38163967","Bucks County","A","+40254936","-075027841","06",,,155519,5657,132352,4217,4070,315,4310,284,260,18,166,0,3946,134,2933,151,47,0,22,0,1291,157,886,56,1372,97,1107,42
"G4200190","2000","US","1","2","Pennsylvania","42","Butler","019",,,,,"0",,,,,,,,,,,,,"6280","99","N","9999","9999","9",,,,,,,,,"2042292867","16200710","Butler County","A","+40870868","-079929506","06",,,44619,2197,36445,1423,238,53,115,76,42,0,42,2,316,12,214,4,0,0,3,0,76,0,62,0,195,31,167,14
"G4200210","2000","US","1","2","Pennsylvania","42","Cambria","021",,,,,"0",,,,,,,,,,,,,"3680","99","N","9999","9999","9",,,,,,,,,"1781970761","14002675","Cambria County","A","+40435472","-078789233","06",,,31876,3328,27650,2225,447,108,555,132,19,6,44,8,152,6,95,7,17,0,6,0,44,16,19,0,105,32,86,21
"G4200230","2000","US","1","2","Pennsylvania","42","Cameron","023",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1028650727","3717769","Cameron County","A","+41449348","-078201496","06",,,1334,122,1193,50,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0
"G4200250","2000","US","1","2","Pennsylvania","42","Carbon","025",,,,,"0",,,,,,,,,,,,,"0240","99","N","9999","9999","9",,,,,,,,,"986881348","16050401","Carbon County","A","+40887766","-075704111","06",,,14246,838,11796,652,75,33,47,0,12,6,8,0,26,0,61,0,0,0,0,0,40,0,35,0,50,7,62,0
"G4200270","2000","US","1","2","Pennsylvania","42","Centre","027",,,,,"0",,,,,,,,,,,,,"8050","99","N","9999","9999","9",,,,,,,,,"2868497568","11182795","Centre County","A","+40887275","-077834459","06",,,32563,1739,27397,1584,478,115,502,110,56,0,48,0,1616,29,914,45,0,3,24,7,196,0,305,13,302,31,262,67
"G4200290","2000","US","1","2","Pennsylvania","42","Chester","029",,,,,"0",,,,,,,,,,,,,"6162","77","N","6160","9999","9",,,,,,,,,"1957950036","9938873","Chester County","A","+39988807","-075683302","06",,,109432,3929,91195,2602,5644,538,5918,540,208,20,153,17,2377,93,2068,128,5,5,27,9,1698,170,642,25,1020,111,868,27
"G4200310","2000","US","1","2","Pennsylvania","42","Clarion","031",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1560311207","16853222","Clarion County","A","+41161371","-079440521","06",,,9437,694,8251,518,68,22,24,8,2,2,2,8,26,21,42,6,0,0,0,0,11,0,4,0,45,0,57,0
"G4200330","2000","US","1","2","Pennsylvania","42","Clearfield","033",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2971533696","16806894","Clearfield County","A","+40984222","-078503476","06",,,19426,1378,15788,1192,39,0,32,0,16,4,14,8,100,0,67,2,33,0,0,4,6,0,9,0,60,39,69,7
"G4200350","2000","US","1","2","Pennsylvania","42","Clinton","035",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2307330378","18720509","Clinton County","A","+41178513","-077543161","06",,,8732,523,7966,495,42,6,18,7,11,0,8,0,22,3,11,0,0,0,4,0,6,3,15,0,36,1,24,4
"G4200370","2000","US","1","2","Pennsylvania","42","Columbia","037",,,,,"0",,,,,,,,,,,,,"7560","99","N","9999","9999","9",,,,,,,,,"1257559112","10983287","Columbia County","A","+41041897","-076394082","06",,,15260,1159,14160,1143,136,23,126,21,21,7,19,0,68,0,67,0,2,0,3,0,13,0,21,0,54,11,56,6
"G4200390","2000","US","1","2","Pennsylvania","42","Crawford","039",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2622941386","64785446","Crawford County","A","+41664479","-080119195","06",,,20970,1339,17692,1062,182,42,195,25,20,0,16,0,37,2,59,4,8,0,6,0,50,0,6,6,136,16,137,6
"G4200410","2000","US","1","2","Pennsylvania","42","Cumberland","041",,,,,"0",,,,,,,,,,,,,"3240","99","N","9999","9999","9",,,,,,,,,"1424924264","2530606","Cumberland County","A","+40201203","-077133685","06",,,53882,1581,48384,1617,646,101,678,64,61,0,76,5,850,35,918,24,5,0,20,0,249,15,169,6,435,40,338,15
"G4200430","2000","US","1","2","Pennsylvania","42","Dauphin","043",,,,,"0",,,,,,,,,,,,,"3240","99","N","9999","9999","9",,,,,,,,,"1360493165","83509841","Dauphin County","A","+40324487","-076804656","06",,,52630,1866,47213,1523,7669,936,9134,900,124,9,50,13,1400,69,1074,93,11,0,8,0,1086,183,842,126,813,76,751,12
"G4200450","2000","US","1","2","Pennsylvania","42","Delaware","045",,,,,"0",,,,,,,,,,,,,"6162","77","N","6160","9999","9",,,,,,,,,"477102716","16909016","Delaware County","A","+39912978","-075350636","06",,,112734,4639,101203,4126,13867,1823,18216,1816,144,24,116,15,4835,307,3828,179,15,9,29,0,509,59,645,60,1356,153,1285,100
"G4200470","2000","US","1","2","Pennsylvania","42","Elk","047",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2146198565","9268669","Elk County","A","+41422346","-078655412","06",,,9074,509,7486,272,8,0,8,0,11,0,3,0,65,12,25,0,2,0,0,0,0,0,6,0,42,3,15,0
"G4200490","2000","US","1","2","Pennsylvania","42","Erie","049",,,,,"0",,,,,,,,,,,,,"2360","99","N","9999","9999","9",,,,,,,,,"2077035205","1959210570","Erie County","A","+42052025","-080056979","06",,,63858,3988,57272,2830,2312,521,2995,280,101,9,83,19,445,32,370,42,13,0,0,0,418,82,381,52,528,88,549,69
"G4200510","2000","US","1","2","Pennsylvania","42","Fayette","051",,,,,"0",,,,,,,,,,,,,"6280","99","N","9999","9999","9",,,,,,,,,"2046448816","20366796","Fayette County","A","+39955115","-079720902","06",,,31090,2790,25746,2168,607,197,908,111,10,0,52,0,61,4,68,0,16,15,3,0,0,6,19,0,261,19,176,8
"G4200530","2000","US","1","2","Pennsylvania","42","Forest","053",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1108817354","8491468","Forest County","A","+41512821","-079251941","06",,,1055,65,743,60,0,7,0,0,0,2,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,5
"G4200550","2000","US","1","2","Pennsylvania","42","Franklin","055",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1999252201","1842446","Franklin County","A","+39892566","-077669899","06",,,32586,1020,27782,1081,715,49,507,69,66,0,28,0,158,12,202,10,37,0,5,0,257,56,110,18,125,13,202,57
"G4200570","2000","US","1","2","Pennsylvania","42","Fulton","057",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1133289763","1201196","Fulton County","A","+39924247","-078091149","06",,,3688,160,2948,98,14,5,8,3,10,0,3,1,3,0,3,0,0,0,0,0,2,0,0,0,9,5,21,1
"G4200590","2000","US","1","2","Pennsylvania","42","Greene","059",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1491472030","5407409","Greene County","A","+39858771","-080162323","06",,,8354,952,6587,516,45,46,46,0,9,0,8,0,16,0,14,0,0,8,0,0,22,11,4,0,23,9,40,3
"G4200610","2000","US","1","2","Pennsylvania","42","Huntingdon","061",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2263791320","38792242","Huntingdon County","A","+40392177","-077991353","06",,,10075,676,8579,401,56,31,63,9,5,0,4,0,14,0,14,0,0,5,0,0,12,0,5,3,29,1,31,0
"G4200630","2000","US","1","2","Pennsylvania","42","Indiana","063",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2147803109","12995841","Indiana County","A","+40633396","-079119703","06",,,19615,1899,17089,1268,180,60,373,65,20,23,42,0,123,16,155,0,3,0,0,0,36,0,25,14,36,2,61,6
"G4200650","2000","US","1","2","Pennsylvania","42","Jefferson","065",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1697684593","3605177","Jefferson County","A","+41097215","-078985389","06",,,11214,808,8432,579,2,0,7,0,11,0,21,6,25,2,23,6,3,0,0,0,2,0,15,0,52,10,39,6
"G4200670","2000","US","1","2","Pennsylvania","42","Juniata","067",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1014220756","5124856","Juniata County","A","+40556341","-077342952","06",,,5846,230,4599,154,10,0,2,0,16,3,2,0,10,0,12,0,8,0,8,0,30,0,3,0,22,3,16,0
"G4200690","2000","US","1","2","Pennsylvania","42","Lackawanna","069",,,,,"0",,,,,,,,,,,,,"7560","99","N","9999","9999","9",,,,,,,,,"1187848196","15221866","Lackawanna County","A","+41433480","-075632209","06",,,48895,2964,44920,2074,433,169,304,36,57,0,31,0,441,11,397,19,0,0,7,0,236,22,168,18,227,77,174,52
"G4200710","2000","US","1","2","Pennsylvania","42","Lancaster","071",,,,,"0",,,,,,,,,,,,,"4000","99","N","9999","9999","9",,,,,,,,,"2458056156","89989384","Lancaster County","A","+40067670","-076281219","06",,,120286,3084,99936,2947,2729,325,2411,328,158,0,140,8,1692,85,1435,44,29,0,18,0,2603,184,2228,182,1091,54,930,88
"G4200730","2000","US","1","2","Pennsylvania","42","Lawrence","073",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"933588910","5965966","Lawrence County","A","+40982459","-080344099","06",,,21525,1203,18119,1180,467,78,490,110,30,3,26,16,51,10,100,23,6,2,0,0,22,16,20,5,80,23,99,11
"G4200750","2000","US","1","2","Pennsylvania","42","Lebanon","075",,,,,"0",,,,,,,,,,,,,"3240","99","N","9999","9999","9",,,,,,,,,"937204766","1923619","Lebanon County","A","+40349838","-076445451","06",,,30641,1150,26483,1058,455,39,146,13,69,0,57,0,286,3,240,20,0,0,0,0,510,49,403,82,200,38,277,27
"G4200770","2000","US","1","2","Pennsylvania","42","Lehigh","077",,,,,"0",,,,,,,,,,,,,"0240","99","N","9999","9999","9",,,,,,,,,"897850049","4354647","Lehigh County","A","+40605797","-075505467","06",,,71396,2834,63430,2574,2272,197,2065,249,112,6,112,31,2016,42,1406,49,28,8,0,0,2979,328,2582,432,1023,138,1003,109
"G4200790","2000","US","1","2","Pennsylvania","42","Luzerne","079",,,,,"0",,,,,,,,,,,,,"7560","99","N","9999","9999","9",,,,,,,,,"2307188467","42256358","Luzerne County","A","+41179749","-075948832","06",,,74793,4223,65353,3557,760,181,559,101,38,4,67,14,366,7,281,13,14,9,5,0,354,28,198,45,340,32,364,42
"G4200810","2000","US","1","2","Pennsylvania","42","Lycoming","081",,,,,"0",,,,,,,,,,,,,"9140","99","N","9999","9999","9",,,,,,,,,"3198255608","23088835","Lycoming County","A","+41269479","-076995599","06",,,28087,2008,24702,1336,663,104,596,146,81,0,50,25,102,0,131,2,21,0,6,3,90,4,43,15,139,50,106,8
"G4200830","2000","US","1","2","Pennsylvania","42","McKean","083",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2542245898","6742360","McKean County","A","+41845157","-078590754","06",,,10567,756,9282,499,25,8,20,0,25,4,23,5,28,0,21,4,0,0,0,0,24,0,3,6,29,3,38,4
"G4200850","2000","US","1","2","Pennsylvania","42","Mercer","085",,,,,"0",,,,,,,,,,,,,"7610","99","N","9999","9999","9",,,,,,,,,"1739995300","27861703","Mercer County","A","+41294427","-080313128","06",,,26425,1863,23243,1021,739,194,981,194,13,6,7,1,168,3,171,25,5,0,0,0,65,0,82,4,114,32,129,10
"G4200870","2000","US","1","2","Pennsylvania","42","Mifflin","087",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1066705910","7113457","Mifflin County","A","+40588048","-077633981","06",,,11205,514,9014,352,40,7,29,0,10,0,10,4,20,0,23,0,0,0,0,0,28,0,24,0,38,0,25,0
"G4200890","2000","US","1","2","Pennsylvania","42","Monroe","089",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1576012246","23100822","Monroe County","A","+41051379","-075333646","06",,,31045,1931,25675,1786,1889,252,1761,181,107,0,26,3,331,27,282,23,8,0,14,0,764,50,704,124,562,63,430,27
"G4200910","2000","US","1","2","Pennsylvania","42","Montgomery","091",,,,,"0",,,,,,,,,,,,,"6162","77","N","6160","9999","9",,,,,,,,,"1251271732","11227451","Montgomery County","A","+40170596","-075317433","06",,,180367,6838,157744,7403,11697,969,13125,1357,314,22,212,12,7968,486,7126,402,40,0,41,20,1413,81,1184,78,1993,141,1464,156
"G4200930","2000","US","1","2","Pennsylvania","42","Montour","093",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"338643301","4009349","Montour County","A","+40999280","-076644113","06",,,4214,193,3810,419,5,15,21,0,2,0,15,0,76,0,41,12,0,0,0,0,4,0,2,0,11,0,11,0
"G4200950","2000","US","1","2","Pennsylvania","42","Northampton","095",,,,,"0",,,,,,,,,,,,,"0240","99","N","9999","9999","9",,,,,,,,,"968130814","9225637","Northampton County","A","+40702861","-075322072","06",,,63616,2842,55107,2233,1547,196,1555,99,70,0,73,0,829,77,815,41,20,29,5,0,1418,242,1347,247,753,112,655,78
"G4200970","2000","US","1","2","Pennsylvania","42","Northumberland","097",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1191163083","45243823","Northumberland County","A","+40863236","-076687307","06",,,22242,1183,18979,966,121,19,71,5,12,7,19,0,84,6,69,3,5,2,8,0,60,21,55,47,42,11,47,12
"G4200990","2000","US","1","2","Pennsylvania","42","Perry","099",,,,,"0",,,,,,,,,,,,,"3240","99","N","9999","9999","9",,,,,,,,,"1433602230","5825775","Perry County","A","+40422623","-077184008","06",,,11795,478,9704,342,13,0,11,0,12,0,8,3,21,0,41,7,0,0,2,0,22,0,18,2,52,6,41,9
"G4201010","2000","US","1","2","Pennsylvania","42","Philadelphia","101",,,,,"0",,,,,,,,,,,,,"6162","77","N","6160","9999","9",,,,,,,,,"349881748","19544394","Philadelphia County","C","+39998012","-075144793","06",,,158102,12515,146721,11057,95131,18771,126577,20181,698,136,630,141,13968,1384,11386,1438,116,10,144,0,10152,2251,8917,1933,6448,980,5967,785
"G4201030","2000","US","1","2","Pennsylvania","42","Pike","103",,,,,"0",,,,,,,,,,,,,"5602","70","N","5660","9999","9",,,,,,,,,"1416227843","51358975","Pike County","A","+41328631","-075001054","06",,,10190,513,8071,453,284,40,372,39,11,0,17,0,67,2,64,11,0,0,0,0,128,16,143,9,174,20,118,14
"G4201050","2000","US","1","2","Pennsylvania","42","Potter","105",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2800205016","647072","Potter County","A","+41785251","-077912536","06",,,4251,292,3429,222,13,0,8,0,10,0,4,0,36,0,13,2,0,0,0,0,0,0,2,0,25,1,9,0
"G4201070","2000","US","1","2","Pennsylvania","42","Schuylkill","107",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2015945963","10996017","Schuylkill County","A","+40717211","-076200917","06",,,34737,2134,28381,1709,120,43,146,13,18,5,35,0,108,9,117,20,0,0,0,0,54,12,49,27,82,9,55,6
"G4201090","2000","US","1","2","Pennsylvania","42","Snyder","109",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"857815515","2462458","Snyder County","A","+40779067","-077005284","06",,,9651,354,7955,315,70,10,20,2,7,0,5,0,13,0,10,11,0,0,0,0,23,0,20,0,22,9,13,0
"G4201110","2000","US","1","2","Pennsylvania","42","Somerset","111",,,,,"0",,,,,,,,,,,,,"3680","99","N","9999","9999","9",,,,,,,,,"2783353467","16861912","Somerset County","A","+39997882","-079029028","06",,,18896,1329,15343,712,12,16,33,8,21,0,10,6,34,5,23,11,0,0,0,0,23,0,29,0,52,5,65,2
"G4201130","2000","US","1","2","Pennsylvania","42","Sullivan","113",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1165327806","6252761","Sullivan County","A","+41461261","-076514304","06",,,1399,121,1237,96,16,30,26,0,10,5,0,2,0,0,0,0,0,0,0,0,1,5,0,0,24,8,19,0
"G4201150","2000","US","1","2","Pennsylvania","42","Susquehanna","115",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2131204592","24704174","Susquehanna County","A","+41811253","-075775497","06",,,10354,468,8465,370,29,2,21,0,12,2,10,0,21,0,25,2,3,0,2,0,12,0,9,0,60,9,49,7
"G4201170","2000","US","1","2","Pennsylvania","42","Tioga","117",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2936336196","9269216","Tioga County","A","+41783542","-077218521","06",,,9731,629,8316,506,41,18,35,13,13,5,14,0,20,0,14,0,0,0,0,0,9,0,15,0,48,6,68,2
"G4201190","2000","US","1","2","Pennsylvania","42","Union","119",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"820316944","1009610","Union County","A","+40952523","-077005608","06",,,8834,376,7018,231,90,20,63,20,18,0,24,0,41,0,58,12,0,0,12,0,17,2,17,0,28,2,46,0
"G4201210","2000","US","1","2","Pennsylvania","42","Venango","121",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1748340370","20680429","Venango County","A","+41399155","-079763004","06",,,13184,1151,10978,681,87,26,59,12,17,11,10,0,6,0,22,0,2,2,2,0,10,0,15,0,45,9,50,7
"G4201230","2000","US","1","2","Pennsylvania","42","Warren","123",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2288116498","37199979","Warren County","A","+41839439","-079264052","06",,,10822,661,9399,398,5,15,6,0,26,0,23,0,27,0,19,0,0,0,2,2,2,5,3,6,47,7,27,2
