GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,GSQ001,GSQ002,GSQ003,GSQ004,GSQ005,GSQ006,GSQ007,GSQ008,GSQ009,GSQ010,GSQ011,GSQ012,GSQ013,GSQ014,GSQ015,GSQ016,GSQ017,GSQ018,GSQ019,GSQ020,GSQ021,GSQ022,GSQ023,GSQ024,GSQ025,GSQ026,GSQ027,GSQ028,GSS001,GSS002,GSS003,GSS004,GSS005,GSS006,GSS007,GSS008,GSS009,GSS010,GSS011,GSS012,GSS013,GSS014,GSS015,GSS016,GSS017,GSS018,GSS019,GSS020,GSS021,GSS022,GSS023,GSS024,GSS025,GSS026,GSS027,GSS028
"G5000010","2000","US","1","1","Vermont","50","Addison","001",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1994757635","98734144","Addison County","A","+44032774","-073167925","06",,,10119,3225,9062,4920,50,46,67,28,25,6,23,3,57,12,53,30,5,0,0,9,25,30,49,11,157,79,103,57,9701,414,8679,383,44,6,49,18,25,0,23,0,49,8,44,9,5,0,0,0,18,7,38,11,149,8,72,31
"G5000030","2000","US","1","1","Vermont","50","Bennington","003",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1751528984","3620994","Bennington County","A","+43029418","-073107955","06",,,9829,3671,9390,5823,38,7,36,15,17,19,18,12,51,12,32,23,0,0,0,0,13,11,15,4,40,48,105,73,9360,467,8999,391,38,0,27,9,7,10,18,0,51,0,30,2,0,0,0,0,13,0,6,9,40,0,91,14
"G5000050","2000","US","1","1","Vermont","50","Caledonia","005",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1685008488","17967936","Caledonia County","A","+44458223","-072095626","06",,,7930,3119,7308,4291,0,8,5,0,25,26,21,11,15,5,20,18,0,0,0,0,9,0,5,11,106,55,81,59,7349,576,6969,339,0,0,5,0,21,4,21,0,15,0,20,0,0,0,0,0,9,0,5,0,91,15,51,30
"G5000070","2000","US","1","1","Vermont","50","Chittenden","007",,,,,"0",,,,,,,,,,,,,"####","99","#","9999","1303","N",,,,,,,,,"1396111793","208755559","Chittenden County","A","+44475682","-073127270","06",,,42229,11189,38804,18838,374,130,218,189,130,56,202,50,723,199,602,463,34,0,9,0,139,35,109,46,481,115,502,144,40237,1658,37287,1466,363,11,181,37,110,20,189,13,664,42,548,54,34,0,9,0,115,24,106,3,458,23,486,16
"G5000090","2000","US","1","1","Vermont","50","Essex","009",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1722851853","22157822","Essex County","A","+44720892","-071745018","06",,,1633,771,1422,998,0,0,0,5,12,11,5,11,4,2,7,0,0,0,0,0,4,2,0,2,34,26,43,12,1510,120,1352,70,0,0,0,0,12,0,5,0,4,0,7,0,0,0,0,0,4,0,0,0,29,5,41,2
"G5000110","2000","US","1","1","Vermont","50","Franklin","011",,,,,"0",,,,,,,,,,,,,"####","99","#","9999","1303","N",,,,,,,,,"1650008857","142307050","Franklin County","A","+44865130","-072962908","06",,,12225,3863,10944,5806,32,11,22,16,184,80,150,90,12,5,36,7,3,0,13,2,6,5,31,3,134,90,208,103,11795,383,10500,444,32,0,22,0,160,24,144,6,12,0,36,0,3,0,13,0,6,0,31,0,121,10,190,18
"G5000130","2000","US","1","1","Vermont","50","Grand Isle","013",,,,,"0",,,,,,,,,,,,,"####","99","#","9999","1303","N",,,,,,,,,"213974970","290224577","Grand Isle County","A","+44816038","-073299885","06",,,1923,682,1652,1000,0,2,0,2,2,11,7,9,4,1,2,0,3,0,2,0,0,0,2,0,24,13,30,17,1852,65,1596,54,0,0,0,0,2,0,7,0,4,0,2,0,3,0,2,0,0,0,2,0,21,3,28,2
"G5000150","2000","US","1","1","Vermont","50","Lamoille","015",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1193896631","7206252","Lamoille County","A","+44600074","-072633150","06",,,6809,1961,5838,3067,20,4,2,2,41,18,13,16,15,8,14,23,3,0,2,0,9,0,13,0,106,35,121,82,6363,414,5664,174,18,2,2,0,39,2,13,0,15,0,14,0,3,0,2,0,9,0,11,2,106,0,112,9
"G5000170","2000","US","1","1","Vermont","50","Orange","017",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1783355796","8241572","Orange County","A","+43995815","-072374886","06",,,7976,2651,7213,3667,13,5,21,2,16,12,18,24,2,14,21,12,0,0,0,0,13,6,6,11,63,10,65,50,7562,380,6933,280,13,0,19,2,16,0,16,2,2,0,21,0,0,0,0,0,11,2,6,0,59,4,60,5
"G5000190","2000","US","1","1","Vermont","50","Orleans","019",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1807034942","60715709","Orleans County","A","+44844402","-072218239","06",,,6707,3101,5856,4355,8,2,2,9,58,15,48,35,25,20,18,29,2,0,2,0,3,0,6,0,72,58,79,52,6240,465,5498,350,8,0,2,0,46,12,48,0,25,0,15,3,2,0,2,0,3,0,6,0,46,26,77,2
"G5000210","2000","US","1","1","Vermont","50","Rutland","021",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2415236619","31712989","Rutland County","A","+43595081","-073053060","06",,,16989,6784,15702,10162,61,46,36,14,38,35,60,11,41,34,53,26,3,0,3,0,33,11,19,2,78,64,121,48,16157,798,15007,689,58,3,31,5,35,3,41,19,39,2,46,7,3,0,3,0,30,3,17,2,66,12,96,25
"G5000230","2000","US","1","1","Vermont","50","Washington","023",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1784931569","16212476","Washington County","A","+44249287","-072580892","06",,,16378,5416,15271,7751,84,41,45,7,41,14,109,19,45,42,88,25,6,0,6,5,28,0,17,12,177,85,161,143,15627,640,14890,370,62,9,43,2,41,0,109,0,41,0,87,1,6,0,6,0,28,0,17,0,166,11,153,8
"G5000250","2000","US","1","1","Vermont","50","Windham","025",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2042771982","24346572","Windham County","A","+42998679","-072668720","06",,,12211,4203,11415,6325,71,22,26,46,19,25,30,10,29,36,90,45,8,0,0,0,19,10,33,23,149,51,162,61,11763,446,10942,473,71,0,16,10,19,0,29,1,29,0,85,5,8,0,0,0,11,8,33,0,135,14,160,2
"G5000270","2000","US","1","1","Vermont","50","Windsor","027",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2514776699","12367343","Windsor County","A","+43558268","-072532993","06",,,15373,6254,14446,8794,34,32,18,20,27,15,27,18,104,24,103,76,0,0,0,0,14,0,13,5,95,38,89,73,14882,461,14007,439,34,0,18,0,17,10,21,6,96,8,103,0,0,0,0,0,10,4,13,0,81,14,72,17
"G5100010","2000","US","3","5","Virginia","51","Accomack","001",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1179077243","2213926909","Accomack County","A","+37796635","-075635009","06",,,6574,2939,5626,4832,2228,1567,2626,2286,22,0,3,6,29,4,26,30,2,0,3,0,613,74,182,85,74,26,108,83,6332,140,5271,352,1799,403,2333,293,16,6,3,0,27,0,26,0,2,0,3,0,501,112,140,42,66,8,99,9
"G5100030","2000","US","3","5","Virginia","51","Albemarle","003",,,,,"0",,,,,,,,,,,,,"1540","99","N","9999","9999","9",,,,,,,,,"1871543150","9259586","Albemarle County","A","+38024179","-078535282","06",,,18234,6713,17088,10952,1808,961,1990,1061,53,30,36,23,776,212,523,367,0,0,0,8,203,67,115,55,62,56,155,67,17656,430,16596,469,1662,133,1885,105,53,0,25,11,721,55,476,47,0,0,0,0,203,0,99,16,62,0,146,9
"G5100050","2000","US","3","5","Virginia","51","Alleghany","005",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1151576760","2696311","Alleghany County","A","+37785041","-079971287","06",,,3283,1723,2415,2570,57,42,115,42,0,0,0,0,10,10,0,27,0,0,0,0,0,0,0,0,14,7,0,7,3147,136,2282,133,51,6,78,37,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"G5100070","2000","US","3","5","Virginia","51","Amelia","007",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"924109870","4508946","Amelia County","A","+37338511","-077958932","06",,,2435,681,1875,1263,669,474,685,624,0,0,21,0,0,0,7,0,0,0,0,0,0,0,0,0,19,13,20,8,2378,57,1827,48,650,19,644,41,0,0,21,0,0,0,7,0,0,0,0,0,0,0,0,0,19,0,20,0
"G5100090","2000","US","3","5","Virginia","51","Amherst","009",,,,,"0",,,,,,,,,,,,,"4640","99","N","9999","9999","9",,,,,,,,,"1230698046","9331310","Amherst County","A","+37589316","-079142722","06",,,6392,2846,5882,4750,1411,882,1265,1187,53,33,61,34,11,9,56,6,0,0,0,0,107,8,45,49,50,28,98,52,6158,210,5696,186,1225,186,1144,121,45,8,44,17,11,0,49,7,0,0,0,0,105,2,45,0,36,14,76,22
"G5100110","2000","US","3","5","Virginia","51","Appomattox","011",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"864242984","2713633","Appomattox County","A","+37367371","-078818262","06",,,2832,1189,2355,1912,665,328,695,610,13,11,0,13,13,0,7,10,0,0,0,0,1,0,7,12,5,11,0,23,2774,58,2323,32,634,31,634,61,13,0,0,0,13,0,7,0,0,0,0,0,1,0,0,7,5,0,0,0
"G5100130","2000","US","3","5","Virginia","51","Arlington","013",,,,,"3",,,,,,,,,,,,,"8872","97","Y","8840","9999","9",,,,,,,,,"67002719","243499","Arlington County","A","+38880344","-077108260","06",,,46902,9961,40925,16337,5304,1855,5168,2309,297,86,204,97,4987,1517,4180,2911,46,7,55,0,5030,1464,3252,1861,2561,1013,1892,1112,43814,867,39615,871,4524,410,4780,271,287,0,181,6,4794,123,4031,134,27,0,55,0,4779,185,3006,228,2345,120,1802,73
"G5100150","2000","US","3","5","Virginia","51","Augusta","015",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2513232084","1475781","Augusta County","A","+38131931","-079091459","06",,,17746,6439,15067,10010,370,1139,262,267,54,7,24,5,16,0,25,35,5,0,0,0,62,10,10,26,74,38,120,49,17327,385,14671,396,327,43,262,0,41,13,24,0,16,0,25,0,5,0,0,0,62,0,8,2,74,0,120,0
"G5100170","2000","US","3","5","Virginia","51","Bath","017",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1377518496","6995988","Bath County","A","+38045393","-079745878","06",,,1325,512,1051,915,148,28,61,46,0,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,8,0,0,6,1285,40,993,58,135,13,61,0,0,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,8,0,0,0
"G5100190","2000","US","3","5","Virginia","51","Bedford","019",,,,,"0",,,,,,,,,,,,,"4640","99","N","9999","9999","9",,,,,,,,,"1954149028","38212112","Bedford County","A","+37305867","-079553181","06",,,15843,5778,13172,8809,890,600,865,587,57,0,23,32,146,71,119,111,0,0,9,0,25,17,18,6,47,13,131,95,15365,478,12831,341,836,54,843,22,57,0,23,0,146,0,111,8,0,0,9,0,25,0,18,0,47,0,115,16
"G5100210","2000","US","3","5","Virginia","51","Bland","021",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"928947101","163357","Bland County","A","+37132329","-081126500","06",,,1605,1279,1199,1325,16,253,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,49,1121,78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5100230","2000","US","3","5","Virginia","51","Botetourt","023",,,,,"0",,,,,,,,,,,,,"6800","99","N","9999","9999","9",,,,,,,,,"1405475601","8489695","Botetourt County","A","+37512958","-079817689","06",,,8404,2952,7148,4457,196,316,246,160,11,6,14,7,8,21,29,35,0,0,0,0,19,16,15,4,49,27,32,32,8170,226,6964,184,162,34,246,0,11,0,14,0,8,0,29,0,0,0,0,0,19,0,15,0,49,0,32,0
"G5100250","2000","US","3","5","Virginia","51","Brunswick","025",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1466295843","8367122","Brunswick County","A","+36761048","-077859029","06",,,1823,1630,1464,1604,1586,2813,2027,1869,13,0,4,7,0,84,15,10,0,0,0,0,17,53,1,0,27,4,10,13,1766,50,1418,46,1420,156,1789,238,0,13,4,0,0,0,15,0,0,0,0,0,17,0,1,0,27,0,10,0
"G5100270","2000","US","3","5","Virginia","51","Buchanan","027",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1305046130","0","Buchanan County","A","+37256086","-082027881","06",,,4726,5854,3966,6802,22,456,20,25,0,0,0,0,8,11,12,13,0,8,0,0,0,22,0,0,0,20,0,43,4308,418,3674,292,3,19,20,0,0,0,0,0,8,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
"G5100290","2000","US","3","5","Virginia","51","Buckingham","029",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1504412801","7004144","Buckingham County","A","+37568696","-078525102","06",,,2285,1738,1765,1686,915,1997,1079,892,0,0,0,0,0,0,0,0,0,3,0,0,8,0,15,0,26,5,51,19,2221,56,1696,69,835,80,948,131,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,26,0,51,0
"G5100310","2000","US","3","5","Virginia","51","Campbell","031",,,,,"0",,,,,,,,,,,,,"4640","99","N","9999","9999","9",,,,,,,,,"1306603008","7199283","Campbell County","A","+37222607","-079138002","06",,,12021,4267,10216,7267,1498,1170,1789,1287,38,7,51,0,79,5,81,61,0,0,0,0,37,25,47,16,19,21,38,39,11694,304,9965,251,1426,66,1630,159,38,0,51,0,79,0,73,8,0,0,0,0,37,0,47,0,19,0,36,2
"G5100330","2000","US","3","5","Virginia","51","Caroline","033",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1379231031","16477020","Caroline County","A","+38032747","-077382516","06",,,4135,1299,3160,2372,1736,1191,1739,1216,41,27,56,36,12,15,33,4,1,0,0,0,11,14,39,14,21,32,41,22,3957,124,3030,130,1640,96,1636,103,39,2,41,15,12,0,25,8,0,1,0,0,11,0,31,0,21,0,41,0
"G5100350","2000","US","3","5","Virginia","51","Carroll","035",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1233711806","3377059","Carroll County","A","+36719164","-080712913","06",,,7971,3294,6322,5656,46,28,19,37,0,10,0,15,16,0,14,5,0,0,0,0,83,22,24,0,53,37,49,57,7489,482,5931,391,32,14,11,8,0,0,0,0,16,0,14,0,0,0,0,0,83,0,24,0,53,0,49,0
"G5100360","2000","US","3","5","Virginia","51","Charles City","036",,,,,"0",,,,,,,,,,,,,"6760","99","N","9999","9999","9",,,,,,,,,"473350245","55568887","Charles City County","A","+37344868","-077071609","06",,,746,266,599,398,894,541,1013,617,134,46,129,73,6,0,0,0,0,0,0,0,6,4,4,4,12,26,32,37,742,4,575,24,841,53,965,41,134,0,125,4,6,0,0,0,0,0,0,0,0,6,4,0,12,0,32,0
"G5100370","2000","US","3","5","Virginia","51","Charlotte","037",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1230231294","6345257","Charlotte County","A","+37002850","-078626659","06",,,2099,977,1730,1673,785,683,821,949,0,0,0,0,2,0,1,0,0,0,0,0,20,0,4,3,12,0,8,10,2006,93,1667,63,725,60,761,60,0,0,0,0,2,0,1,0,0,0,0,0,2,18,4,0,0,12,8,0
"G5100410","2000","US","3","5","Virginia","51","Chesterfield","041",,,,,"0",,,,,,,,,,,,,"6760","99","N","9999","9999","9",,,,,,,,,"1102697023","29096922","Chesterfield County","A","+37419938","-077545895","06",,,58760,14822,50352,27818,11330,3572,13147,5033,297,56,282,67,1641,606,1416,1136,29,0,11,12,1045,276,501,441,1101,176,863,536,57097,1391,49177,1123,10324,812,12256,833,290,7,271,11,1577,46,1323,64,22,7,11,0,1003,37,469,32,1081,15,799,51
"G5100430","2000","US","3","5","Virginia","51","Clarke","043",,,,,"0",,,,,,,,,,,,,"8872","97","N","8840","9999","9",,,,,,,,,"457434570","4063485","Clarke County","A","+39114959","-077992826","06",,,3397,1045,2828,1905,179,164,210,146,8,20,6,0,36,0,12,3,0,0,0,0,0,0,7,0,5,0,24,7,3354,43,2734,88,176,0,206,4,8,0,6,0,36,0,12,0,0,0,0,0,0,0,7,0,0,5,24,0
"G5100450","2000","US","3","5","Virginia","51","Craig","045",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"856275736","11966","Craig County","A","+37470341","-080206295","06",,,1389,623,1046,907,0,6,0,0,0,0,0,6,3,6,2,0,0,0,0,0,0,0,0,0,3,0,0,7,1332,57,1035,11,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
"G5100470","2000","US","3","5","Virginia","51","Culpeper","047",,,,,"0",,,,,,,,,,,,,"8872","97","N","8840","9999","9",,,,,,,,,"986792161","3298513","Culpeper County","A","+38486179","-077982212","06",,,7539,2814,6124,4451,1232,1393,1216,826,55,12,17,16,121,10,68,74,0,0,0,0,145,43,69,29,180,5,66,38,7289,243,5934,190,1180,52,1166,50,55,0,17,0,121,0,68,0,0,0,0,0,145,0,69,0,180,0,61,5
"G5100490","2000","US","3","5","Virginia","51","Cumberland","049",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"772974938","3321491","Cumberland County","A","+37503966","-078268445","06",,,1468,655,1271,992,663,472,712,695,0,0,7,0,0,4,0,5,0,0,0,0,31,0,0,0,14,0,23,11,1423,45,1222,49,645,18,690,22,0,0,0,7,0,0,0,0,0,0,0,0,31,0,0,0,14,0,19,4
"G5100510","2000","US","3","5","Virginia","51","Dickenson","051",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"859135761","4949340","Dickenson County","A","+37135229","-082369373","06",,,3125,3251,2370,4385,4,9,6,19,6,0,6,2,6,0,3,4,0,0,0,0,0,0,0,3,8,16,1,35,2929,196,2177,193,4,0,6,0,6,0,6,0,6,0,3,0,0,0,0,0,0,0,0,0,0,8,1,0
"G5100530","2000","US","3","5","Virginia","51","Dinwiddie","053",,,,,"0",,,,,,,,,,,,,"6760","99","N","9999","9999","9",,,,,,,,,"1304510610","8564754","Dinwiddie County","A","+37097686","-077612744","06",,,4472,1741,3759,2550,1685,1382,1851,1508,23,5,8,18,19,6,27,11,0,0,0,0,36,0,46,35,25,0,26,25,4339,100,3634,110,1491,178,1783,59,23,0,8,0,19,0,27,0,0,0,0,0,36,0,46,0,25,0,21,0
"G5100570","2000","US","3","5","Virginia","51","Essex","057",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"667609556","72887926","Essex County","A","+37916172","-076906565","06",,,1565,707,1454,1049,894,494,963,627,0,0,8,0,30,0,18,15,0,0,0,0,0,10,0,0,24,10,46,22,1497,50,1423,31,842,52,939,24,0,0,8,0,30,0,17,1,0,0,0,0,0,0,0,0,24,0,44,2
"G5100590","2000","US","3","5","Virginia","51","Fairfax","059",,,,,"0",,,,,,,,,,,,,"8872","97","N","8840","9999","9",,,,,,,,,"1023161078","29957688","Fairfax County","A","+38840845","-077249565","06",,,214019,46997,180139,91542,21889,7600,23702,7820,762,171,615,270,35627,9932,30197,20201,266,46,226,101,13663,4097,10275,4815,9381,3082,8051,4950,201093,4381,175101,3516,19864,918,22141,1028,649,48,595,14,34518,855,28918,1198,247,0,206,0,12949,614,9602,644,8831,402,7684,344
"G5100610","2000","US","3","5","Virginia","51","Fauquier","061",,,,,"0",,,,,,,,,,,,,"8872","97","N","8840","9999","9",,,,,,,,,"1682715648","4455545","Fauquier County","A","+38746843","-077789643","06",,,14451,3713,11848,7080,1203,589,1052,818,28,15,73,21,178,8,101,80,0,0,0,0,93,31,47,48,160,35,212,123,14090,302,11510,325,1167,36,981,71,28,0,73,0,178,0,101,0,0,0,0,0,93,0,47,0,142,11,212,0
"G5100630","2000","US","3","5","Virginia","51","Floyd","063",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"987342741","35473","Floyd County","A","+36914427","-080354822","06",,,3770,1529,2886,2626,13,58,32,31,0,0,0,0,0,2,17,2,0,0,0,0,29,5,17,3,51,28,42,20,3650,120,2782,104,10,3,26,6,0,0,0,0,0,0,17,0,0,0,0,0,29,0,17,0,41,10,40,2
"G5100650","2000","US","3","5","Virginia","51","Fluvanna","065",,,,,"0",,,,,,,,,,,,,"1540","99","N","9999","9999","9",,,,,,,,,"744285127","7345205","Fluvanna County","A","+37863901","-078295250","06",,,4308,1607,4048,2684,739,413,877,943,4,0,21,0,16,8,34,3,0,0,0,0,9,7,10,16,21,9,47,32,4160,124,3944,104,710,22,836,41,4,0,21,0,16,0,34,0,0,0,0,0,9,0,10,0,21,0,47,0
"G5100670","2000","US","3","5","Virginia","51","Franklin","067",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1792488548","50442115","Franklin County","A","+37007966","-079857449","06",,,11887,4822,9507,7707,1210,565,932,790,25,0,16,12,19,9,54,9,0,0,0,0,32,0,7,8,73,38,138,63,11489,381,9171,328,1108,102,862,70,25,0,5,0,19,0,54,0,0,0,0,0,26,6,7,0,63,10,115,19
